"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-26 00:40","-1","7.5641897107270895","MarginCapped","7.5641897107270895","19.803048662683519","9.86","6.34","0.64","Volume yeu cau 9.86 units bi cat con 6.34 units do vuot tran MaxMarginPercent"
"2026-01-26 05:50","1","3.4976560842195834","Reversal+MarginCapped","3.4976560842195834","9.15686362848687","21.30","6.34","0.30","Da dong vi the Sell so 48 truoc khi dao chieu; Volume yeu cau 21.30 units bi cat con 6.34 units do vuot tran MaxMarginPercent"
"2026-01-26 09:40","-1","9.49699764869424","MarginCapped","9.49699764869424","24.86313984428152","7.81","6.31","0.81","Volume yeu cau 7.81 units bi cat con 6.31 units do vuot tran MaxMarginPercent"
"2026-01-26 13:10","1","6.921047000761177","MarginCapped","6.9210470007611766","18.11930104799276","10.63","6.26","0.59","Volume yeu cau 10.63 units bi cat con 6.26 units do vuot tran MaxMarginPercent"
"2026-01-26 17:40","1","5.864688945115404","MarginCapped","5.8646889451154038","15.353755658312126","12.48","6.22","0.50","Volume yeu cau 12.48 units bi cat con 6.22 units do vuot tran MaxMarginPercent"
"2026-01-27 00:10","-1","4.918652841655701","MarginCapped","4.9186528416557014","12.877033139454626","14.80","6.19","0.42","Volume yeu cau 14.80 units bi cat con 6.19 units do vuot tran MaxMarginPercent"
"2026-01-27 03:00","1","4.0638865409079195","Reversal+MarginCapped","4.0638865409079195","10.639254964096933","17.85","6.17","0.35","Da dong vi the Sell so 53 truoc khi dao chieu; Volume yeu cau 17.85 units bi cat con 6.17 units do vuot tran MaxMarginPercent"
"2026-01-27 08:00","-1","10.116568784931085","Reversal+MarginCapped","10.116568784931085","26.48517707894958","7.06","6.08","0.86","Da dong vi the Buy so 54 truoc khi dao chieu; Volume yeu cau 7.06 units bi cat con 6.08 units do vuot tran MaxMarginPercent"
"2026-01-27 11:50","1","6.394310769476231","MarginCapped","6.3943107694762311","16.740305594488774","11.08","6.03","0.54","Volume yeu cau 11.08 units bi cat con 6.03 units do vuot tran MaxMarginPercent"
"2026-01-28 04:50","1","3.2364238126507314","MarginCapped","3.2364238126507314","8.4729575415196141","21.77","5.99","0.28","Volume yeu cau 21.77 units bi cat con 5.99 units do vuot tran MaxMarginPercent"
"2026-01-28 08:00","-1","19.188050039279034","Placed","19.188050039279034","50.23431500283251","","","",""
"2026-01-28 15:30","1","12.27269993452138","Placed","12.272699934521381","32.129928428576974","","","",""
"2026-01-28 20:50","-1","8.605585243386926","MarginCapped","8.6055852433869262","22.529422167186972","8.29","6.07","0.73","Volume yeu cau 8.29 units bi cat con 6.07 units do vuot tran MaxMarginPercent"
"2026-01-29 03:30","1","4.975339754589427","Reversal+MarginCapped","4.9753397545894273","13.025439477515119","14.30","6.05","0.42","Da dong vi the Sell so 60 truoc khi dao chieu; Volume yeu cau 14.30 units bi cat con 6.05 units do vuot tran MaxMarginPercent"
"2026-01-29 13:50","1","7.393443463355251","MarginCapped","7.3934434633552506","19.356034987064046","9.57","6.02","0.63","Volume yeu cau 9.57 units bi cat con 6.02 units do vuot tran MaxMarginPercent"
