"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-01-29 05:20","1","4.593376128928611","MarginCapped","4.593376128928611","12.025458705535103","18.68","9.17","0.49","Volume yeu cau 18.68 units bi cat con 9.17 units do vuot tran MaxMarginPercent"
"2026-01-29 14:00","-1","7.3859381703700295","MarginCapped","7.3859381703700295","19.336386130028735","11.56","9.12","0.79","Volume yeu cau 11.56 units bi cat con 9.12 units do vuot tran MaxMarginPercent"
"2026-01-29 22:40","1","8.427638970409438","MarginCapped","8.4276389704094381","22.063558824531906","10.05","9.05","0.90","Volume yeu cau 10.05 units bi cat con 9.05 units do vuot tran MaxMarginPercent"
"2026-02-02 11:00","1","9.122209955343731","MarginCapped","9.122209955343731","23.881945663089887","9.19","8.96","0.97","Volume yeu cau 9.19 units bi cat con 8.96 units do vuot tran MaxMarginPercent"
"2026-02-03 11:00","-1","4.758494818115938","MarginCapped","4.7584948181159383","12.457739433827525","18.08","9.19","0.51","Volume yeu cau 18.08 units bi cat con 9.19 units do vuot tran MaxMarginPercent"
"2026-02-04 01:40","1","7.297813441871574","MarginCapped","7.2978134418715737","19.105675590819779","11.73","9.15","0.78","Volume yeu cau 11.73 units bi cat con 9.15 units do vuot tran MaxMarginPercent"
"2026-02-04 15:20","-1","21.931312254194175","Placed","21.931312254194175","57.416175481480352","","","",""
"2026-02-05 11:40","1","10.716002876113935","Placed","10.716002876113935","28.05449552966628","","","",""
"2026-02-05 12:20","-1","16.634241840712832","Placed","16.634241840712832","43.548445138986196","","","",""
"2026-02-06 05:40","1","11.29266124844389","Placed","11.29266124844389","29.564187148426104","","","",""
"2026-02-09 07:40","-1","6.6523315131098935","MarginCapped","6.6523315131098935","17.4158039013217","13.17","9.36","0.71","Volume yeu cau 13.17 units bi cat con 9.36 units do vuot tran MaxMarginPercent"
"2026-02-09 16:00","1","13.793718643298604","Placed","13.793718643298604","36.111955408155744","","","",""
"2026-02-10 01:00","-1","5.099862158352319","Reversal+MarginCapped","5.0998621583523187","13.351439130566369","16.97","9.25","0.54","Da dong vi the Buy so 54 truoc khi dao chieu; Volume yeu cau 16.97 units bi cat con 9.25 units do vuot tran MaxMarginPercent"
"2026-02-10 07:20","1","4.69636393002582","MarginCapped","4.69636393002582","12.295080768807596","18.33","9.20","0.50","Volume yeu cau 18.33 units bi cat con 9.20 units do vuot tran MaxMarginPercent"
"2026-02-10 19:20","-1","10.416948228808966","Placed","10.416948228808966","27.27157046302187","","","",""
"2026-02-11 03:00","1","3.088047793943895","Reversal+MarginCapped","3.0880477939438951","8.0845091245451162","28.20","9.30","0.33","Da dong vi the Sell so 57 truoc khi dao chieu; Volume yeu cau 28.20 units bi cat con 9.30 units do vuot tran MaxMarginPercent"
"2026-02-11 08:20","-1","6.943770604034492","MarginCapped","6.9437706040344924","18.1787914413623","12.50","9.27","0.74","Volume yeu cau 12.50 units bi cat con 9.27 units do vuot tran MaxMarginPercent"
"2026-02-11 14:20","1","12.578327137253613","Placed","12.578327137253613","32.930060445329957","","","",""
"2026-02-11 18:00","-1","16.886937043457593","Placed","16.886937043457593","44.210001179771979","","","",""
"2026-02-12 03:20","1","6.0845209507548965","MarginCapped","6.0845209507548965","15.929275849076319","14.25","9.26","0.65","Volume yeu cau 14.25 units bi cat con 9.26 units do vuot tran MaxMarginPercent"
"2026-02-12 15:20","-1","15.494860125369744","Placed","15.494860125369744","40.565543808217988","","","",""
"2026-02-13 15:40","1","28.874306772017654","Placed","28.874306772017654","75.592935129142219","","","",""
"2026-02-16 07:00","1","4.53311187602108","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-02-16 15:20","-1","9.730364782951623","Reversal+Placed","9.7303647829516233","25.474095001767349","","","","Da dong vi the Buy so 64 truoc khi dao chieu"
"2026-02-17 14:40","-1","26.116636890535","Placed","26.116636890535","68.373355379420616","","","",""
"2026-02-17 16:40","1","28.080105261032465","Placed","28.080105261032465","73.513715573383","","","",""
"2026-02-18 05:00","1","5.040181938033676","MarginCapped","5.0401819380336761","13.195196313772163","16.89","9.10","0.54","Volume yeu cau 16.89 units bi cat con 9.10 units do vuot tran MaxMarginPercent"
"2026-02-19 04:20","1","4.266301249769099","MarginCapped","4.2663012497690991","11.169176671895501","19.85","9.05","0.46","Volume yeu cau 19.85 units bi cat con 9.05 units do vuot tran MaxMarginPercent"
"2026-02-19 10:20","-1","10.117514243366042","Placed","10.117514243366042","26.487652289132296","","","",""
"2026-02-19 23:40","1","5.209139627703444","MarginCapped","5.2091396277034443","13.637527545327616","16.01","8.91","0.56","Volume yeu cau 16.01 units bi cat con 8.91 units do vuot tran MaxMarginPercent"
"2026-02-20 11:40","-1","8.294825351591388","MarginCapped","8.2948253515913883","21.715852770466253","10.20","9.04","0.89","Volume yeu cau 10.20 units bi cat con 9.04 units do vuot tran MaxMarginPercent"
"2026-02-23 02:00","-1","8.800926410194293","MarginCapped","8.8009264101942932","23.040825341888659","9.53","8.96","0.94","Volume yeu cau 9.53 units bi cat con 8.96 units do vuot tran MaxMarginPercent"
"2026-02-23 09:40","1","6.644751495174706","MarginCapped","6.644751495174706","17.395959414367379","12.49","8.87","0.71","Volume yeu cau 12.49 units bi cat con 8.87 units do vuot tran MaxMarginPercent"
"2026-02-23 16:00","-1","19.286774381625033","Placed","19.286774381625033","50.492775331094336","","","",""
"2026-02-24 01:20","1","6.13848632379728","MarginCapped","6.13848632379728","16.07055719570128","13.29","8.72","0.66","Volume yeu cau 13.29 units bi cat con 8.72 units do vuot tran MaxMarginPercent"
"2026-02-24 16:20","1","16.349071997744208","Placed","16.349071997744208","42.801870490094331","","","",""
"2026-02-25 08:20","1","5.271279317159612","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-02-25 09:00","1","5.181618762982182","SkippedSameDirection","","","","","","Bo qua - da co lenh/vi the cung huong dang mo"
"2026-02-26 02:20","-1","5.9232285420835105","MarginCapped","5.9232285420835105","15.50701232317463","14.03","8.88","0.63","Volume yeu cau 14.03 units bi cat con 8.88 units do vuot tran MaxMarginPercent"
"2026-02-26 09:20","1","5.726290012358495","MarginCapped","5.7262900123584952","14.991427252354541","14.42","8.82","0.61","Volume yeu cau 14.42 units bi cat con 8.82 units do vuot tran MaxMarginPercent"
"2026-02-26 15:20","-1","19.445826792159796","Placed","19.445826792159796","50.909174541874343","","","",""
"2026-02-27 07:20","1","5.384813153096291","MarginCapped","5.3848131530962906","14.097440834806088","15.08","8.68","0.58","Volume yeu cau 15.08 units bi cat con 8.68 units do vuot tran MaxMarginPercent"
"2026-02-27 12:00","-1","9.40413667644633","Placed","9.40413667644633","24.620029818936491","","","",""
