bartime,open,high,low,close,volume
2025-06-12 04:30:00,24233.3,24257.2,24199.7,24216.7,2200.0
2025-06-12 05:15:00,24217.2,24228.2,24114.2,24151.7,5457.0
2025-06-12 06:00:00,24148.7,24175.2,24131.2,24163.2,4311.0
2025-06-12 06:45:00,24162.7,24175.2,24103.7,24106.7,3724.0
2025-06-12 07:30:00,24106.2,24106.7,24000.2,24048.2,4464.0
2025-06-12 08:15:00,24047.7,24084.0,24046.7,24081.7,2592.0
2025-06-12 09:00:00,24081.9,24113.2,24056.2,24070.7,2098.0
2025-06-12 09:45:00,24071.2,24092.2,24063.2,24084.7,1900.0
2025-06-12 10:30:00,24085.2,24127.3,24085.2,24114.7,1944.0
2025-06-12 11:15:00,24114.2,24121.8,24101.8,24116.6,1752.0
2025-06-12 12:00:00,24116.1,24173.2,24115.6,24172.2,2469.0
2025-06-12 12:45:00,24172.7,24183.6,24154.3,24159.2,2250.0
2025-06-12 13:30:00,24156.2,24202.4,24122.4,24183.1,4261.0
2025-06-12 14:15:00,24182.6,24204.9,24175.1,24178.1,2725.0
2025-06-12 15:00:00,24183.6,24188.3,24149.0,24168.6,2846.0
2025-06-12 15:45:00,24169.1,24196.9,24163.6,24190.7,2100.0
2025-06-12 16:30:00,24190.2,24205.5,24178.2,24205.1,1962.0
2025-06-12 17:15:00,24204.1,24219.4,24194.6,24198.9,1504.0
2025-06-12 18:00:00,24198.4,24208.8,24187.9,24202.3,1356.0
2025-06-12 18:45:00,24201.8,24208.2,24180.8,24181.5,1410.0
2025-06-12 19:30:00,24181.4,24185.0,24163.3,24170.6,2391.0
2025-06-12 20:15:00,24170.0,24172.3,24160.7,24160.8,826.0
2025-06-12 21:00:00,24162.4,24166.9,24161.2,24166.3,79.0
2025-06-12 21:45:00,24166.4,24168.4,24144.7,24147.7,920.0
2025-06-12 22:30:00,24147.9,24152.6,24138.5,24147.0,852.0
2025-06-12 23:15:00,24147.2,24151.5,24105.9,24106.7,1106.0
