bartime,fast_ma,slow_ma,macd_h
2025-09-12 14:15:00,26369.784615384615,26411.420588235294,-9.60586598270285
2025-09-12 15:00:00,26358.26923076923,26412.802941176473,-14.106883043546816
2025-09-12 15:45:00,26352.530769230772,26413.370588235295,-11.352183785905442
2025-09-12 16:30:00,26348.36923076923,26413.861764705885,-3.735974445411074
2025-09-12 17:15:00,26348.007692307692,26410.96176470588,0.18461865264091415
2025-09-12 18:00:00,26348.892307692306,26408.57941176471,6.9921837083232745
2025-09-12 18:45:00,26351.584615384614,26405.117647058825,5.986533929062325
2025-09-12 19:30:00,26347.80769230769,26401.170588235294,-1.9757380703646206
2025-09-12 20:15:00,26341.630769230767,26396.429411764708,-4.2506895954924495
2025-09-14 22:00:00,26334.17692307692,26392.182352941178,-1.7058441266965687
2025-09-14 22:45:00,26329.953846153847,26387.779411764706,-0.8721633855458819
2025-09-14 23:30:00,26325.09230769231,26383.079411764706,-1.7943485943179596
2025-09-15 00:15:00,26325.37692307692,26378.467647058824,-1.4585002001259255
2025-09-15 01:00:00,26328.661538461536,26376.264705882353,12.79302930895448
2025-09-15 01:45:00,26341.338461538464,26376.335294117645,30.26578670308337
2025-09-15 02:30:00,26355.76923076923,26377.79705882353,39.236973807288706
2025-09-15 03:15:00,26367.161538461536,26376.532352941176,34.61993417222419
2025-09-15 04:00:00,26377.299999999996,26377.326470588236,24.153619803296763
2025-09-15 04:45:00,26386.12307692308,26379.45588235294,17.439515154402187
2025-09-15 05:30:00,26390.23076923077,26377.529411764706,-2.412996926645093
2025-09-15 06:15:00,26393.815384615387,26373.767647058823,-19.280362464435427
2025-09-15 07:00:00,26404.32307692308,26373.141176470584,-8.392919363906728
2025-09-15 07:45:00,26414.323076923072,26373.26176470588,-2.0222523206938305
2025-09-15 08:30:00,26422.930769230767,26374.526470588233,-3.7121351763270596
2025-09-15 09:15:00,26433.738461538458,26376.16470588235,-1.3889090697605582
2025-09-15 10:00:00,26444.684615384616,26379.347058823532,-0.4971077884579458
2025-09-15 10:45:00,26450.300000000003,26382.46176470588,0.9641643850945769
2025-09-15 11:30:00,26452.48461538462,26387.764705882353,6.353033238075405
2025-09-15 12:15:00,26464.023076923077,26396.432352941174,33.90054172245152
2025-09-15 13:00:00,26463.884615384617,26399.255882352943,11.049815303835729
2025-09-15 13:45:00,26468.076923076922,26402.308823529413,5.671715025984412
2025-09-15 14:30:00,26468.51538461538,26405.629411764705,-4.933376324907712
2025-09-15 15:15:00,26477.699999999997,26410.01176470588,-3.826293677646312
2025-09-15 16:00:00,26489.26923076923,26415.861764705885,-6.709038033927399
2025-09-15 16:45:00,26494.561538461538,26420.850000000002,-6.085765331058681
2025-09-15 17:30:00,26499.915384615386,26427.420588235294,-4.370364865610149
2025-09-15 18:15:00,26504.923076923078,26432.79411764706,-8.623932865490772
2025-09-15 19:00:00,26507.584615384614,26437.04117647059,-12.036269219833962
2025-09-15 19:45:00,26509.915384615382,26441.25294117647,-12.778305520935227
2025-09-15 20:30:00,26511.60769230769,26444.676470588234,-11.609509982759569
2025-09-15 21:00:00,26510.815384615384,26448.647058823528,-9.915416033311402
2025-09-15 21:45:00,26497.523076923077,26453.676470588234,-9.039013172462528
2025-09-15 22:30:00,26497.17692307692,26458.729411764703,-7.197730035670844
2025-09-15 23:15:00,26494.69230769231,26463.682352941174,-3.764906984730052
2025-09-16 00:00:00,26494.515384615384,26468.550000000003,-3.3936152927816234
2025-09-16 00:45:00,26494.992307692308,26474.973529411764,4.295011025644968
2025-09-16 01:30:00,26494.023076923077,26480.34411764706,0.4984271187075535
2025-09-16 02:15:00,26483.423076923078,26480.023529411767,-20.984025091809695
2025-09-16 03:00:00,26479.923076923078,26480.40882352941,-9.54969068609359
2025-09-16 03:45:00,26476.40769230769,26478.920588235294,-8.207905311421243
2025-09-16 04:30:00,26474.82307692308,26478.20588235294,-4.2083831807492045
2025-09-16 05:15:00,26476.846153846152,26479.314705882356,5.789325883661333
2025-09-16 06:00:00,26477.36153846154,26479.561764705883,5.9764588185002765
2025-09-16 06:45:00,26477.376923076925,26481.967647058824,4.111750959070358
2025-09-16 07:30:00,26475.184615384616,26484.788235294116,-3.0256071180817172
2025-09-16 08:15:00,26472.56153846154,26484.820588235296,-5.964046528750066
2025-09-16 09:00:00,26467.530769230772,26484.026470588236,-9.69337814026087
2025-09-16 09:45:00,26461.707692307693,26483.376470588235,-12.780579923607563
2025-09-16 10:30:00,26452.161538461536,26482.017647058823,-12.96107023693125
2025-09-16 11:15:00,26448.199999999997,26481.688235294117,-4.461632720133725
2025-09-16 12:00:00,26450.484615384616,26480.09411764706,-5.649308615464115
2025-09-16 12:45:00,26445.276923076923,26477.652941176468,-4.248451561619689
2025-09-16 13:30:00,26440.415384615386,26469.894117647058,-6.551154651305566
2025-09-16 14:15:00,26439.13846153846,26468.744117647057,4.136964654614655
2025-09-16 15:00:00,26431.969230769235,26465.508823529413,2.9594812437348317
2025-09-16 15:45:00,26433.053846153845,26466.00294117647,17.726517545117183
2025-09-16 16:30:00,26437.892307692306,26466.74705882353,28.789030868038402
2025-09-16 17:15:00,26448.430769230767,26469.173529411764,36.136425726653165
2025-09-16 18:00:00,26459.030769230765,26471.235294117647,33.352471656980285
2025-09-16 18:45:00,26468.976923076923,26472.197058823527,21.950312450292458
2025-09-16 19:30:00,26480.776923076923,26474.144117647058,14.396123734943622
2025-09-16 20:15:00,26492.776923076926,26476.355882352942,7.805419361565967
2025-09-16 21:00:00,26501.746153846154,26478.564705882352,2.6718415129760587
2025-09-16 21:45:00,26513.653846153848,26480.876470588235,0.07280259689031254
2025-09-16 22:30:00,26524.800000000003,26483.0,-2.989751466745666
2025-09-16 23:15:00,26537.73076923077,26485.267647058823,-4.7120966118644105
2025-09-17 00:00:00,26546.26923076923,26487.514705882353,-5.200920456407289
2025-09-17 00:45:00,26558.97692307692,26490.08823529412,-1.6494028629882322
2025-09-17 01:30:00,26570.415384615382,26495.023529411763,11.638952275705023
2025-09-17 02:15:00,26585.976923076923,26501.535294117646,30.925830598495907
2025-09-17 03:00:00,26601.338461538464,26510.20588235294,39.65823328667773
2025-09-17 03:45:00,26618.17692307692,26522.75882352941,38.94855127873075
2025-09-17 04:30:00,26639.076923076922,26533.05,35.29780924892489
2025-09-17 05:15:00,26663.39230769231,26545.638235294115,35.147869990132165
2025-09-17 06:00:00,26690.423076923078,26558.791176470586,33.010235264823024
2025-09-17 06:45:00,26716.830769230768,26570.323529411766,22.837730220481575
2025-09-17 07:30:00,26741.815384615387,26581.991176470587,10.087627571177308
2025-09-17 08:15:00,26766.69230769231,26593.620588235295,-0.9108559975385901
2025-09-17 09:00:00,26789.484615384616,26605.441176470587,-12.918204587330791
2025-09-17 09:45:00,26814.423076923078,26618.226470588233,-13.689505231806521
2025-09-17 10:30:00,26840.276923076926,26632.608823529412,-8.938310854376851
2025-09-17 11:15:00,26857.96153846154,26646.532352941176,-14.142263763360944
2025-09-17 12:00:00,26868.276923076923,26660.63823529412,-16.741409890566217
2025-09-17 12:45:00,26876.723076923074,26674.05294117647,-15.477670380349508
2025-09-17 13:30:00,26886.369230769233,26689.420588235294,-9.36425044873522
2025-09-17 14:15:00,26888.87692307692,26702.66176470588,-19.436977766368727
2025-09-17 15:00:00,26889.299999999996,26717.270588235293,-18.811087355778014
2025-09-17 15:45:00,26887.623076923075,26730.270588235297,-16.905670438090382
2025-09-17 16:30:00,26882.169230769232,26742.45882352941,-25.58204108297977
2025-09-17 17:15:00,26879.246153846154,26752.594117647062,-23.667347291610355
2025-09-17 18:00:00,26872.53846153846,26759.808823529413,-30.47497276709231
2025-09-17 18:45:00,26870.938461538462,26766.988235294117,-23.184023190934226
2025-09-17 19:30:00,26867.26923076923,26774.317647058822,-17.124103675676835
2025-09-17 20:15:00,26861.415384615382,26782.65882352941,-11.876012972442325
2025-09-17 21:00:00,26858.915384615386,26791.114705882355,-6.92116425177116
2025-09-17 21:45:00,26858.238461538465,26800.373529411765,-0.3371435581296396
2025-09-17 22:30:00,26857.923076923078,26810.238235294117,4.9871253959273645
