bartime,side,atr
2025-10-19 03:00,BUY,336.64445196953636
2025-10-19 13:00,BUY,699.3679590726069
2025-10-21 08:00,SELL,655.4465005479055
2025-10-22 03:00,SELL,853.4868152378841
2025-10-23 10:00,BUY,608.5006836468756
2025-10-24 20:00,BUY,580.8060493396074
2025-10-25 01:00,BUY,422.86406224760026
2025-10-28 03:00,SELL,541.8324660336818
2025-10-28 23:00,SELL,780.873622058411
2025-10-31 13:00,BUY,793.0936957804636
2025-11-01 02:00,BUY,464.20678529826034
2025-11-01 07:00,BUY,424.09747407271016
2025-11-02 04:00,BUY,329.74298164185444
2025-11-02 23:00,BUY,457.94086261216495
2025-11-03 00:00,SELL,559.3126900897297
2025-11-05 16:00,BUY,922.6099440846003
2025-11-06 14:00,SELL,887.00312664673
2025-11-09 00:00,SELL,408.49511046604874
2025-11-09 09:00,SELL,352.1457485506665
2025-11-09 16:00,BUY,695.8664908064544
2025-11-10 20:00,BUY,668.9392691515197
2025-11-10 22:00,BUY,696.5951322569747
2025-11-11 12:00,SELL,634.0841961192693
2025-11-12 13:00,BUY,552.5950800434749
2025-11-12 16:00,SELL,1015.9290809822589
2025-11-13 16:00,SELL,1072.5373608089558
2025-11-15 20:00,SELL,519.9059856528409
2025-11-16 16:00,SELL,679.3997033642264
2025-11-17 17:00,SELL,1250.4166592066204
2025-11-18 22:00,BUY,807.4359066398404
2025-11-19 03:00,SELL,774.8633178877437
2025-11-19 10:00,SELL,712.884714243492
2025-11-20 04:00,BUY,778.7973087348638
2025-11-20 20:00,SELL,1161.6753231334874
2025-11-22 08:00,SELL,769.271208125991
2025-11-23 01:00,BUY,668.2431893549282
2025-11-24 14:00,SELL,783.3813922398592
2025-11-24 20:00,BUY,860.057694887324
2025-11-25 19:00,SELL,823.6053290467219
2025-11-26 01:00,BUY,722.4033969776237
2025-11-26 07:00,BUY,511.26479129730353
2025-11-26 12:00,SELL,539.2898068122986
2025-11-26 21:00,BUY,757.5412780119049
2025-11-28 08:00,BUY,512.891584022896
